,Title,Ingredients,Instructions,URL
1676,두부스테이크,"['두부1모', '양파1/2개', '당근1/4개', '실파3대', '양송이버섯3개', '올리브유약간', '달걀1개', '빵가루1/2컵', '전분가루2큰술', '파슬리가루약간', '소금약간', '후추약간', '양파1/2개', '양송이버섯4개', '편 썬 마늘2쪽', '(시판)스테이크소스4큰술', '케첩2큰술', '굴소스2큰술', '물2/3컵', '버터1큰술', '후추약간']","['양파, 당근, 양송이는 잘게 다지고 실파는 송송 썰어주세요. 두부는 면보자기에 싸서 물기를 제거해주세요. 소스재료 중 양파는 채를 썰고, 양송이버섯과 마늘은 편으로 썰어주세요.', '달군 팬에 잘게 다진 양파와 당근, 양송이를 넣고 약간의 소금, 후추로 밑간해서 볶아주세요.', '볶은 야채와 실파, 두부를 볼에 넣고 양념재료를 더해 반죽을 잘 치대어 섞어주세요. 약간의 기름을 묻혀 반죽을 동글납작하게 만들어주세요.', '달군 팬에 올리브유 두른 후 두부스테이크를 올리고 중약불에서 앞뒤 노릇하게 구워주세요.', '달군 팬에 버터를 두르고 마늘, 양파, 양송이를 넣은 후 볶다가 소스재료를 넣어 3분정도 끓여주세요.', '접시에 두부스테이크를 담고 소스를 올린 후 기호에 따라 곁들임 채소를 더해 즐겨주세요.']",https://wtable.co.kr/recipes/14BDpqPZToRLK5RFfrYDWf2b?location=recipe_home
1677,토마토모차렐라파니니,"['치아바타1개', '바질페스토3큰술', '토마토1/2개', '모차렐라치즈100g', '바질잎3~4장', '다진 양파1큰술', '토마토소스2큰술']","['치아바타를 반으로 갈라 한쪽 면에 바질페스토를 바른 후 토마토 슬라이스를 올려주세요.', '토마토 위에 바질잎을 얹어주세요.', '다진 양파와 토마토소스를 섞어서 얹어주세요.', '모차렐라치즈를 올린 후 나머지 빵 한쪽도 바질페스토를 발라 덮어주세요.', '달군 그릴팬에 파니니를 무거운 냄비나 뚜껑으로 눌러서 치즈가 녹을 때까지 구워주세요.', '완성된 요리를 그릇에 담아 마무리하세요.']",https://wtable.co.kr/recipes/ZhiDDCpNv51jztLXH9BonPqL?location=recipe_home
1678,연두부샐러드,"['연두부1모', '샐러드용 잎채소한 줌', '피칸(견과류)약간', '통깨3큰술', '물2큰술', '유자청1큰술', '간장1큰술', '설탕1큰술', '식초1큰술', '후추약간']","['잎채소는 한입 크기로 자른 후 찬물에 담갔다가 물기를 제거합니다.', '연두부는 물기를 제거하고 부서지지 않도록 주의하여 8등분으로 잘라주세요.', '드레싱 재료를 믹서에 갈아 잘 섞어주세요. 그릇에 연두부를 올리고 드레싱을 뿌린 후 잎채소와 피칸을 얹어 마무리해주세요.']",https://wtable.co.kr/recipes/hmXbMZa7vZbbmfNNMBYFFWZo?location=recipe_home
1679,프렌치토스트,"['식빵4쪽', '우유1컵', '설탕1/4컵', '달걀2개', '버터2큰술', '소금약간', '블루베리2컵', '설탕1/2컵', '물1컵']","['냄비에\xa0블루베리\xa0콤포트\xa0재료를\xa0넣고\xa0약불에서\xa0저어주세요. 농도가\xa0어느정도\xa0나면\xa0불을\xa0끈\xa0후\xa0한\xa0김\xa0식혀주세요.', '넓고\xa0깊이가\xa0있는\xa0트레이에\xa0우유, 설탕, 달걀, 소금을\xa0넣은\xa0후\xa0잘\xa0섞어주세요.', '트레이에\xa0빵을\xa0놓고\xa0완전히\xa0젖을\xa0때까지\xa0두세요.', '달군\xa0팬에\xa0버터를\xa0두르고\xa0빵을\xa0약불에서\xa03-5분간\xa0익혀주세요. 빵\xa0위에\xa0설탕을\xa0뿌리고, 뒤집어서\xa0진한\xa0갈색이\xa0날때까지\xa0익혀주세요. 나머지\xa0면에도\xa0설탕을\xa0뿌려주세요.', '프렌치\xa0토스트를\xa0접시에\xa0옮긴\xa0후\xa0블루베리콤포트와\xa0버터를\xa0올려\xa0맛있게\xa0즐겨주세요.']",https://wtable.co.kr/recipes/SYYfvTcsXsZvdnQbZcsuooWA?location=recipe_home
1680,크랜베리멸치볶음,"['잔멸치2컵', '올리브오일3큰술', '아몬드 슬라이스2큰술', '건크랜베리3큰술', '통깨1큰술', '올리고당3큰술', '간장1/2큰술', '설탕1/2큰술']","['볼에 양념 재료를 넣고 섞어주세요.\n팬을 중불 이하로 달군 후 올리브오일을 두르고 잔멸치와 아몬드 슬라이스를 볶아주세요. 멸치가 다 볶아지면 불을 끄고 양념을 넣은 후 뒤섞어주세요.', '멸치와 양념이 고루 섞이면 건크랜베리와 통깨를 넣어 섞어주세요.']",https://wtable.co.kr/recipes/orvWheF6tUZZMW3vpqJKKhtC?location=recipe_home
1681,양배추깻잎피클,"['양배추1/2통', '깻잎20장', '당근1/3개', '물4컵', '식초2컵', '흰설탕2컵', '소금1큰술', '피클링스파이스1큰술']","['양배추는 낱장으로 뜯어 식초물에 5분 정도 담갔다가 흐르는 물에 깨끗이 씻어 물기를 제거해주세요.', '양배추의 굵은 줄기는 포를 뜨고, 당근은 가늘게 채를 썰어주세요. 깻잎은 한 장씩 깨끗하게 씻은 후 꼭지를 자르고 물기를 제거해주세요.', '냄비에 피클주스 재료를 넣고 설탕이 녹을 때까지 끓여주세요.', '용기에 양배추와 깻잎, 당근채를 반복해서 켜켜이 담은 후 한김 식힌 피클주스를 붓고 뚜껑을 닫아주세요.', '양배추깻잎 피클이 식으면 냉장고에 넣어 이틀 정도 숙성시켜주세요.']",https://wtable.co.kr/recipes/FNS8Vq56oucm6CH24DUQh7B1?location=recipe_home
1682,그릭샐러드,"['복숭아1개', '토마토1개', '오이1개', '노란 파프리카1/2개', '적양파1/2개', '그린올리브5알', '블랙올리브5알', '페타치즈3큰술(약 10조각)', '바질잎4~5장', '올리브오일4큰술', '레몬즙2큰술', '다진 양파2큰술', '설탕1 ½큰술', '식초1 1/2큰술', '소금1/2작은술', '후추약간']","['복숭아는 단단한 것으로 준비해 껍질을 깨끗하게 씻은 후 1.5cm 크기로 썰어주세요. 토마토와 오이, 파프리카는 1.5cm 크기로 먹기 좋게 썰어주세요. 적양파는 채를 썬 후 찬물에 담가 매운맛을 제거하고 바질은 돌돌 말아서 가늘게 채를 썰어주세요.', '볼에 드레싱 재료를 고루 섞어서 레몬드레싱을 만들어주세요. 그릇에 복숭아, 토마토, 오이, 적양파, 파프리카, 올리브, 페타치즈를 얹은 후 바질을 올리고 먹기 직전에 레몬드레싱을 뿌려주세요']",https://wtable.co.kr/recipes/sWXden116CqHHDNs7m2hZDnv?location=recipe_home
1683,피자컵떡볶이,"['떡볶이 떡450g', '옥수수통조림100g', '베이컨100g', '토르티야2장', '피자치즈100g', '파슬리가루약간', '다진 양파1/2개', '다진 마늘2큰술', '토마토소스7큰술', '올리고당4큰술', '고추장1큰술']","['기름을 두른 팬에 다진 마늘과 다진 양파를 넣고 볶다가 향이 올라오면 토마토소스, 올리고당, 고추장을넣어주세요. \n냄비에 물을 넣고 끓으면 떡을 살짝 데쳐서 부드럽게 만들어주세요. 양념에 떡과 베이컨을 넣고 간이 배도록 조려 떡볶이를 만들어주세요.', '평평한 곳에 토르티야를 놓고 동그란 틀이나 그릇을 이용하여 작은 원 모양으로 찍어주세요', '찍어낸 토르티야를 머핀 틀에 넣어 컵 모양으로 깔고 떡볶이, 옥수수, 피자치즈 순으로 올려 채워주세요.', '파슬리가루를 살짝 뿌리고 180도로 예열한 오븐에 10~15분간 구워주세요.', '예쁜 접시에 담아 마무리해주세요.']",https://wtable.co.kr/recipes/G8T3giBySXH4vh2QMBxRGkVh?location=recipe_home
1684,돼지고기가지찜,"['다진 돼지고기250g', '가지2개', '굴소스1~2큰술', '식용유약간', '실파1뿌리', '소금.후추약간씩', '맛술1큰술', '소금약간', '후추약간']","['가지는 꼭지를 잘라내고 세로로 길게 세 군데 칼집을 내주세요.', '팬에 기름을 두르고 밑간을 한 돼지고기를 볶아 완전히 익혀주세요. 그리고 기름을 두른 팬에 가지를 넣은 후 뚜껑을 덮어 살짝만 익혀주세요.\n가지의 칼집을 낸 부분이 잘 벌어지면 볶은 돼지고기를 채워주세요.\n\nTIP. 돼지고기를 볶을 때 소금, 후추로만 밑간해도 맛있지만 굴소스 1큰술을 함께 넣고 볶으면 감칠맛이 더 살아나요.', '팬에 기름을 두르고 굴소스와 가지를 넣고 뚜껑을 덮은 후 앞뒤로 한 번씩 뒤집어서 익혀주세요. 가지가 익으면 그릇에 담고 송송 썬 실파를 뿌려주세요.']",https://wtable.co.kr/recipes/CD4JZEH9Ejfq7LG8m2yhUT1z?location=recipe_home
1685,BOLT샌드위치,"['치아바타1개', '베이컨6조각', '토마토1/2개', '양파1/4개', '양상추2장', '마요네즈2큰술', '소금. 후추약간씩', '슬라이스치즈 1장']","['구운 빵의 안쪽 면에 마요네즈를 각각 1큰술씩 바르고 양상추, 양파, 토마토를 얹어주세요.', '토마토 위에 소금, 후추를 살짝 뿌린 후 베이컨, 치즈를 얹어주세요.', '나머지 한쪽 빵으로 덮고 재료가 잘 붙도록 샌드위치를 살짝 눌렀다가 반으로 잘라주세요.']",https://wtable.co.kr/recipes/U6HrVEP5SfUktdhtWh7xYG8B?location=recipe_home
1686,오이냉국,"['오이1개', '실파1대', '청양고추1/2개', '적양파1/4개', '통깨1/2큰술', '얼음약간', '국간장1작은술', '다진마늘1작은술', '소금약간', '생수2컵', '식초3큰술', '매실청1큰술', '설탕1/2큰술', '소금약간']","['오이는 0.3센치 두께로 얇게 썰고, 적양파는 채썰어주세요. 실파와 청양고추는 송송 썰어주세요.', '오이에 양념 재료를 버무려 밑간을 해주세요. 큰 볼에 냉국물 재료를 섞어주세요.', '냉국물에 밑간해 둔 오이, 적양파, 실파, 청양고추, 얼음을 넣어주세요.', '마지막에 통깨를 뿌리고 취향에 따라 참기름을 약간 넣어주세요.']",https://wtable.co.kr/recipes/DdsJLfkiX2WALW9J6CRR2ixn?location=recipe_home
1687,두부버섯전골,"['두부1/2모', '무3cm', '당근50g', '양파1/2개', '신김치30g', '느타리버섯50g', '팽이버섯50g', '미나리20g', '홍고추1/2개', '청양고추2개', '대파1/2대', '소금약간', '유부주머니5개', '물5컵', '멸치8~10마리', '다시마(5x5cm)2조각', '다진 마늘1 ½큰술', '고춧가루1 ½큰술', '맛술1큰술', '참치액젓1큰술', '고추장1/2큰술', '설탕1작은술', '후추약간']","['두부는 3x4cm 크기로 납작하게 썰고 소금을 고루 뿌려 10분간 둡니다. 키친타월로 두부의 물기를 제거해주세요.', '달군 팬에 기름을 두른 후 두부가 단단해지도록 중불에서 구워주세요.', '무는 3cm 두께로 썰어주세요.\n전골냄비에 기름 1작은술을 두르고 무와 신김치를 볶아주세요.', '양파는 채를 썰고 미나리와 팽이버섯은 4cm 길이로 썰어주세요. 홍고추, 청양고추, 대파는 어슷하게 썰어주세요. 무가 어느 정도 익으면 유부주머니와 모든 채소, 버섯을 돌려담고 멸치육수를 붓고 끓여주세요.', '볼에 양념 재료를 넣어 골고루 섞어주세요. 끓어오르면 양념을 넣고 중불로 한 번 더 끓여주세요.']",https://wtable.co.kr/recipes/KkSZcmuMfvL688LTzJ8sehHT?location=recipe_home
1688,두부과자,"['두부200g', '박력분250g', '베이킹파우더1작은술', '달걀(특란)1개', '흰설탕80g', '소금1/2큰술', '포도씨유3큰술', '검은깨3큰술']","['큰 볼에 달걀, 설탕, 소금, 포도씨유를 넣고 거품기를 이용하여 잘 저어주세요.\n그리고 두부와 체에 친 박력분, 베이킹파우더, 검은깨를 넣고 고루 섞어 반죽을 만들어주세요.', '평평한 바닥에 비닐을 깔고 덧밀가루를 뿌리고 반죽을 올린 후 위에 덧밀가루를 뿌리고 그 위에 비닐을 덮어서 밀대로 밀어주세요. 중간중간 덧밀가루를 뿌려주어야 반죽이 비닐에 붙지 않아요.', '반죽을 0.1cm 두께로 얇게 밀어 자르거나 모양틀로 찍어주세요.', '오븐틀에 종이포일을 깔고 반죽을 올린 후 180도로 예열한 오븐에서 10~15분간 구워주세요.', '그릇에 담거나 곱게 포장하여 마무리해주세요.']",https://wtable.co.kr/recipes/uZ47JPKxRYC4TDbVUHKnxBMy?location=recipe_home
1689,해신탕,"['닭1마리', '낙지1마리', '전복1~2마리', '불린 찹쌀1/2컵', '불린 녹두1/3컵', '인삼1뿌리', '황기1줄기', '통마늘5알', '밤2개', '대추2개', '생강가루1/2작은술', '소금.후추약간씩']","['불린 찹쌀과 녹두, 통마늘 2알을 닭의 속에 채워 넣고 다리를 꼬아서 실로 묶어주세요. 낙지는 밀가루를 뿌리고 문질러서 흐르는 물에 씻어주세요. 빨판의 뻘이 잘 제거되었다면 내장을 제거하고 먹기 좋은 크기로 잘라주세요.\n전복은 솔로 문질러 깨끗하게 씻고 전복의 이빨을 제거해주세요.', '냄비에 닭이 잠길 만큼 물을 넣고 끓어오르면 낙지와 소금, 후추를 제외한 모든 재료를 넣고 강불에서 50분간 끓여주세요.', '닭이 익으면 낙지를 마지막에 넣고 낙지가 질겨지지 않게 10분간 끓이세요. 입맛에 따라 소금, 후추로 간을 해주세요.']",https://wtable.co.kr/recipes/V5ZWZZCzYuHoEycSpqTJs7wB?location=recipe_home
1690,가지말이구이,"['가지2개', '팽이버섯1봉지', '아스파라거스4~5개', '방울토마토5개', '소금.후추약간씩', '올리브오일3큰술', '발사믹식초1큰술', '매실청1큰술']","['가지는 필러를 이용해 세로로 길고 얇게 잘라주세요.\n가지에 소금, 후추를 뿌려두었다가 올리브오일을 넉넉히두른 팬에 앞뒤로 뒤집어서 노릇하게 구워주세요.', '아스파라거스는 필러로 껍질을 다듬고 4~5cm 길이로 잘라주세요.\n달군 팬에 올리브오일을 두르고 아스파라거스를 올려 소금, 후추로 간을 해 익혀주세요.', '팽이버섯은 아스파라거스와 같은 길이로 자르고 방울토마토는 반으로 잘라주세요.\n팽이버섯은 소금, 후추로 간을하고 살짝 볶아요. 팽이버섯과아스파라거스를 가지에 올려 말고 방울토마토를 얹어 소스와 함께 냅니다.', '완성된 요리를 그릇에 담아 마무리해주세요.']",https://wtable.co.kr/recipes/KpAAmpA3Zm8PiVrhA2nL4Sxp?location=recipe_home
1691,월남쌈,"['라이스페이퍼15장', '양파1/2개', '무순1줌', '새싹채소1줌', '영양부추30g', '노란.빨간.주황 파프리카각 1/2개씩', '적양배추30g', '당근1/3개', '깻잎4장', '파인애플50g', '새우100g', '달걀2개', '스위트칠리소스약간', '땅콩소스약간', '피시소스약간', '다진 홍고추.청양고추1/3개씩']","['영양부추는 4cm 길이로 썰어주세요. 파프리카, 적양배추, 당근, 깻잎은 4cm 길이로 채를 썰어주세요. 파인애플은 3cm 크기로 잘라주세요. 새우는 끓는 물에 살짝 데쳐주세요. 달걀은 볼에 풀어서 기름을 살짝 두른 팬에 얇게 지단을 부친 후 4cm 길이로 채 썰어주세요.\n\n큰 접시에 손질한 재료를 둘러 담고 소스를 준비해주세요. 라이스페이퍼를 따뜻한 물에 3~5초간 담갔다가 약간 뻣뻣한 느낌이 남아있을 때 양손으로 끝을 잡고 꺼내주세요.', '볼에 따뜻한 물을 준비한 후 라이스페이퍼를 5초정도 담근 후 꺼내주세요. 평평한 그릇이나 도마에 라이스페이퍼를 펼치고 새우와 각종 채소, 과일을 월남쌈의 1/3지점에 놓아주세요.', '월남쌈의 아랫부분을 재료를 감싸듯이 올려 접고 양옆을 안쪽으로 접어 돌돌 말아주세요.', '다진 홍고추와 청양고추를 피시소스에 넣어 섞어주고 스위트칠리소스, 땅콩소스와 함께 내주세요.']",https://wtable.co.kr/recipes/fzbeCCKZsvF9WA8y21kY3MED?location=recipe_home
1692,망고샐러드,"['망고1개', '샐러드용 채소1줌', '방울토마토3~4개', '닭가슴살2조각', '소금.후추약간씩', '고수약간', '올리브오일6큰술', '레몬즙3큰술', '스위트 칠리소스3큰술', '피시소스2큰술', '다진 양파50g', '소금.후추약간씩', '고추씨약간']","['닭가슴살은 소금, 후추를 뿌려 밑간을 해주세요.\n달군 팬에 기름을 살짝 두르고 밑간한 닭가슴살을 구운 후 2cm 두께로 잘라주세요.\n망고는 가운데 씨가 있는 부분을 중심으로 3등분 하여 씨를 발라낸 후 바둑판 모양으로 칼집을 내어 도려내주세요.', '채소는 깨끗하게 씻은 후 체에 밭쳐 물기를 제거하고 한입 크기로 준비해주세요.\n그릇에 샐러드용 채소와 방울토마토, 망고, 닭가슴살, 고수를 담고 드레싱 재료를 골고루 섞어 뿌려주세요.', '그릇에 담아 마무리해주세요.']",https://wtable.co.kr/recipes/NZBaqTAVanLijzkG3QZbTBQF?location=recipe_home
1693,쌈밥과 두부쌈장,"['곰취5장', '양배추5장', '밥1공기', '된장1/2컵', '두부60g', '양파50g', '견과류20g']","['곰취는 대를 잘라내고 양배추는 가운데 심지 부분을 제거한 후 한 장씩 떼어서 준비해주세요.\n찜기에 물을 붓고 가열해 끓어오르면 양배추를 아래에 깔고 곰취를 위에 올려준 후 뚜껑을 덮고 5분간 쪄주세요. 불을 끄고 뚜껑을 덮은 상태에서 남아있는 열로 약 5분가량 더 익힌 후 한 김 식혀주세요.', '양파와 견과류는 잘게 다져주세요. 볼에 두부쌈장 재료를 넣고 두부를 으깨가면서 고루 섞어주세요.', '데친 양배추와 곰취를 넓게 펴서 가운데 밥을 올리고 두부쌈장을 적당히 넣어주세요.', '양옆과 아래를 접어서 감싸고 김밥처럼 돌돌 말아주세요.', '쌈장과 함께 내어 즐겨보세요.']",https://wtable.co.kr/recipes/ukwq7S8jmoXauQHq3BBVp7FK?location=recipe_home
1694,토마토브루스케타,"['바게트1/2개', '방울토마토10개', '바질잎10장', '마늘1쪽', '올리브오일1큰술', '소금1/2작은술', '후추약간']","['바질은 잎을 돌돌 말아서 가늘게 채를 썰어주세요. 방울 토마토는 반으로 잘라 씨부분을 빼낸 후 1cm 크기로  썰어주세요.', '큰 볼에 썰어 놓은 토마토와 소금, 후추, 올리브유 한 큰술을 넣고 재워주세요.', '바게트는 2cm 두께로 자르고 팬에 올리브유를 두른 후 바게트를 올려 양쪽을 노릇하게 구워주세요.', '마늘 끝을 살짝 잘라낸 뒤 구운 바게트에 잘라낸 마늘 단면을 문질러 마늘 향이 배어 나도록 해주세요.', '바게트에 재워둔 토마토를 올려준 후 잘라 놓은 바질잎을 얹어주세요.']",https://wtable.co.kr/recipes/gkZLeSFPKfMdkQ1bVuEFABcK?location=recipe_home
1695,오이소박이김치,"['오이6개', '부추1/4단', '빨간파프리카1개', '양파1개', '물6컵', '굵은소금1/2컵', '고춧가루6큰술', '매실청2큰술', '멸치액젓3큰술', '새우젓1큰술', '다진마늘1큰술', '생강즙1작은술']","['오이를 깨끗이 씻어 꽃소금에 문질러 가시를 제거해주세요. 오이의 양쪽 끝을 자르고 3~4등분 한 후 밑동을 1cm가량 남기고, 열십자 모양으로 칼집을 내주세요.', '큰 볼에 오이 절임 재료를 섞고, 오이를 넣어 1시간 정도 절여주세요. 절인 오이는 물에 씻지 않고 그대로 체에 밭쳐 둔 후, 물기를 꽉 짜주세요.', '부추, 파프리카, 양파를 4cm 길이로 채썰어주세요. 새우젓은 잘게 다져 큰 볼에 양념재료와 함께 고루 섞어 양념장을 만들고, 썰어 놓은 재료를 양념장에 살살 버무려 양념소를 만들어주세요.', '절인 오이 안에 양념소를 고루 채워주세요. 남은 양념은 오이의 겉에 발라준 후, 실온에 반나절 숙성시키고 냉장에 넣어드세요.']",https://wtable.co.kr/recipes/EngHpfqP3XoicBNtTagDf6EB?location=recipe_home
1696,곶감말이수정과,"['물16컵', '곶감4~5개', '생강80g', '계피40g', '흑설탕1 ½컵', '호두5~6조각']","['냄비에 물 8컵과 생강을 함께 강불로 가열하다 끓어오르면 중불로 줄인 후 30분간 더 끓여주세요.', '냄비에 계피와 물 8컵을 넣어 강불로 끓이다가 중불로 줄여 30분간 더 끓여주세요.', '큰 냄비에 STEP1과 STEP2, 흑설탕을 함께 넣고 설탕이 녹을 때까지 끓인 후 차갑게 식혀주세요.', '곶감 4~5개를 조금씩 겹치게 놓아주세요. 1/3 지점에 호두를 올리고 촘촘히 말아 랩을 씌워 냉동실에서 굳혀주세요. 김발로 말면 모양이 더 예뻐요.', '차갑게 식혀둔 수정과를 그릇에 담고 굳힌 곶감말이를 2cm 두께로 잘라 잣과 함께 띄워주세요.']",https://wtable.co.kr/recipes/4ZPdyoDQNssGfUDvzA8gLqCd?location=recipe_home
1697,흑임자죽,"['불린 찹쌀1컵', '흑임자(검은깨)1컵', '물6컵', '설탕1큰술', '소금1/2큰술', '잣약간']","['불린 찹쌀과 물 1컵을 블렌더에 거칠게 갈아주세요.', '흑임자를 팬에 바싹 볶아주세요.', '블렌더에 흑임자와 물 1컵을 부어 곱게 갈아주세요.', '냄비에 STEP 1과 물 3컵을 넣고 쌀이 잘 퍼지도록 약불에서 주걱으로 저어가며 끓여주세요.', '쌀이 퍼지면 STEP 3과 물 1컵을 더 넣고 중불에서 저어가며 5분간 끓여주세요.', '설탕과 소금으로 간을 하고 잣을 올려주세요.']",https://wtable.co.kr/recipes/Wq5w4Y9buZc8U8c9FEoL3oZU?location=recipe_home
1698,콩나물버섯냉채,"['콩나물300g', '어린잎채소1줌', '새송이버섯.표고버섯100g씩', '쇠고기(불고기용)100g', '칵테일 새우100g', '오징어1/2마리', '소금.후추약간씩', '간장4큰술', '식초3큰술', '설탕2큰술', '통깨1큰술', '고추기름1/2큰술', '참기름약간']","['끓는 물에 칵테일새우를 살짝 데쳐서 물기를 제거해주세요.', '끓는 물에 오징어를 통째로 살짝 데쳐서 얇게 채를 썰어주세요.', '끓는 물에 소금 한꼬집과 콩나물을 넣고 뚜껑을 닫아 살짝 데친 후 체로 건져주세요. 얼음물에 담갔다 물기를 꼭 짜주세요.', '쇠고기는 1cm 두께로 썰어주세요. 팬에 기름을 살짝 두르고 쇠고기를 중불에서 볶다가 소금과 후추로 간을 하고 식혀주세요.', '새송이버섯과 표고버섯은 0.5cm 두께로 채를 썰어주세요.\n그리고 팬에 기름을 넉넉히 두르고 버섯이 너무 익지않게 중불에서 빠르게 볶아주세요. 소금, 후추로 간을 하고 식혀주세요.', '콩나물, 버섯, 쇠고기, 오징어, 칵테일새우를 그릇에 담고 어린잎채소를 얹어주세요.', '소스 재료를 섞어 먹기 직전에 뿌려주세요.']",https://wtable.co.kr/recipes/shnp5fNcxzHLJ6ZTrxSSggKs?location=recipe_home
1699,수제햄버거,"['햄버거 빵1개', '양파.토마토약간씩', '양상추2장', '피클4조각', '슬라이스치즈 1장', '베이컨1장', '마요네즈1큰술', '다진 쇠고기50g', '다진 돼지고기50g', '다진 양파30g', '케첩1큰술', '우스터소스1큰술', '소금1/3작은술', '후추약간']","['베이컨은 이등분하고 팬에 노릇하게 구워준 후 키친타월로 기름기를 제거해주세요. 패티용다진 양파는 팬에 기름을 살짝 두르고 볶은 후 한 김 식혀주세요.\n큰 볼에 다진 쇠고기, 돼지고기, 볶은 다진 양파와 케첩, 우스터소스, 소금, 후추를 넣고 치대어주세요.\n동그랗게 빚은 후 기름을 두른 팬에 올려 앞뒤로 노릇하게 구워주세요. 패티 위에 바비큐소스를 한 큰술 발라주면 바비큐 맛 햄버거를 만들 수 있어요.', '팬에 햄버거 빵을 살짝 구워준 후 빵의 안쪽에 마요네즈를 발라주세요.', '빵 위에 양상추, 패티, 치즈, 베이컨, 양파, 토마토, 피클 순으로 얹은 후 나머지 빵을 덮어 완성해주세요.']",https://wtable.co.kr/recipes/cz1BgtfhVhQCz9j3zuywXJU2?location=recipe_home
1700,무알코올레몬모히토,"['애플민트10~15잎', '레몬청5큰술', '탄산수1컵', '얼음5조각']","['애플민트는 차가운 물에 깨끗하게 씻어 물기를 제거해주세요. 컵에 애플민트 잎을 넣고 티스푼 등을 이용하여 향이 날 때까지 빻아주세요.', '레몬청과 레몬청 안의 레몬 조각을 2~3조각을 함께 넣어주세요.', '거품이 생기지 않도록 탄산수를 천천히 따라주고 애플민트 잎과 레몬 조각을 얹어서 완성해주세요.']",https://wtable.co.kr/recipes/HZgbDYxAXT9AYaZkXKZ1JjFx?location=recipe_home
1701,안동찜닭,"['닭볶음탕용 닭1마리(600g)', '감자2개', '양파1개', '당근1/2개', '청양고추2개', '홍고추1개', '대파1대', '양배추1/4통', '당면100g', '올리고당3큰술', '참기름1/2큰술', '통깨약간', '우유2컵', '물3+1/2컵', '자른 건고추2개', '진간장5큰술', '다진 마늘2큰술', '다진 생강1/2큰술', '흑설탕1큰술', '후춧가루1/2작은술']","['1.닭은 우유에 20분간 담가 핏물을 제거해주세요. 당면은 15분간 찬물에 담가 불려주세요. 끓는 물에 닭을 30초~1분간 데치고 찬물에 헹군 후 닭의 물기를 키친타월로 제거해주세요. \n(tip.닭을 우유에 담궈두면 비린내를 제거할 수 있어요.)', '달군 팬에 기름을 두르고 닭을 노릇하게 구워준 후 찬물에 한번 더 헹궈주세요.', '감자, 당근은 2cm두께로 도톰하게 썰고 양파는 사방 3cm길이로 썰어주세요. 고추와 대파는 어슷썰어 준비해주세요. 볼에 양념 재료를 모두 넣고 섞어준 뒤 냄비에 양념과 닭, 당근, 감자, 물을 넣고 강불에서 10분간 끓여주세요.', '감자가 어느 정도 익으면 양파, 양배추, 청양고추를 넣고 중불에서 10~15분간 더 끓여주세요.', '양배추의 숨이 죽으면 대파, 홍고추, 불린 당면을 넣고 끓여주세요.', '재료가 다 익으면 올리고당, 참기름, 통깨를 넣고 한소끔 끓여 완성해주세요.']",https://wtable.co.kr/recipes/5etEcFxTdJtn87Nqjc5szCeN?location=recipe_home
1702,레몬청,"['레몬 슬라이스600g', '설탕400g', '꿀200g', '베이킹소다약간', '굵은 소금약간']","['레몬에 베이킹소다를 뿌린 후 솔로 껍질을 박박 문질러서 씻어주세요.', '끓는 물에 레몬을 20초간 굴려주고 찬물로 헹궈주세요. 굵은 소금으로 껍질을 문지르고 찬물로 헹군 후 물기를 제거해주세요.', '레몬의 양쪽 꼭지 부분을 두툼하게 자른 후 0.3cm 두께로 슬라이스하고 씨는 모두 제거해주세요.', '레몬의 꼭지 부분을 스퀴저로 짜서 레몬즙을 내주세요.', '큰 볼에 레몬 슬라이스와 설탕, 꿀, STEP 4의 레몬즙을 넣고 버무려주세요.', '설탕이 약간 녹으면 유리병에 켜켜이 담아주세요.', '설탕이 다 녹을 때까지 상온에서 2일간 숙성한 후 냉장 보관해주세요.']",https://wtable.co.kr/recipes/5ePU5dVEZsGHrAGM7UC929SU?location=recipe_home
1703,불고기토르티야피자,"['쇠고기(불고기용)150g', '토르티야2장', '토마토1개', '양파1/2개', '어린잎채소2줌', '피자치즈100g', '모차렐라치즈120g', '토마토소스2큰술', '간장2큰술', '청주1큰술', '설탕1큰술', '다진 마늘1큰술', '참기름1작은술', '후추약간']","['쇠고기는 키친타월로 핏물을 제거하고 2cm 길이로 잘라주세요.', '양념재료를 잘 섞은 후 쇠고기에 버무리고 10분 이상 재워주세요.', '양파는 채를 썰고 모차렐라치즈는 1cm 두께로 썰어주세요. 토마토는 웨지 모양으로 8등분 하세요. 어린잎채소는 깨끗이 씻어 물기를 제거해주세요.', '달군 팬에 재운 불고기를 올려 물기가 없도록 볶아주세요.', '종이포일을 깐 오븐팬에 토르티야를 올려놓고 토마토소스를 얇게 펴 발라주세요.', '토르티야 위에 피자치즈를 고루 뿌려주세요.', '피자치즈 위에 볶은 불고기, 양파, 토마토, 모차렐라치즈를 얹어주세요.', '200도로 예열한 오븐에서 8~10분간 익혀주세요.', '완성되면 피자 위에 어린잎채소를 얹어 주세요.']",https://wtable.co.kr/recipes/m4gEqseUTMTuy73bqwTXXjVv?location=recipe_home
